In union,ISO code,Country,MW_1549_1970,MW_1549_1971,MW_1549_1972,MW_1549_1973,MW_1549_1974,MW_1549_1975,MW_1549_1976,MW_1549_1977,MW_1549_1978,MW_1549_1979,MW_1549_1980,MW_1549_1981,MW_1549_1982,MW_1549_1983,MW_1549_1984,MW_1549_1985,MW_1549_1986,MW_1549_1987,MW_1549_1988,MW_1549_1989,MW_1549_1990,MW_1549_1991,MW_1549_1992,MW_1549_1993,MW_1549_1994,MW_1549_1995,MW_1549_1996,MW_1549_1997,MW_1549_1998,MW_1549_1999,MW_1549_2000,MW_1549_2001,MW_1549_2002,MW_1549_2003,MW_1549_2004,MW_1549_2005,MW_1549_2006,MW_1549_2007,MW_1549_2008,MW_1549_2009,MW_1549_2010,MW_1549_2011,MW_1549_2012,MW_1549_2013,MW_1549_2014,MW_1549_2015,MW_1549_2016,MW_1549_2017,MW_1549_2018,MW_1549_2019,MW_1549_2020,MW_1549_2021,MW_1549_2022,MW_1549_2023,MW_1549_2024,MW_1549_2025,MW_1549_2026,MW_1549_2027,MW_1549_2028,MW_1549_2029,MW_1549_2030,MW_1549_2031,MW_1549_2032,MW_1549_2033,MW_1549_2034,MW_1549_2035,MW_1549_2036,MW_1549_2037,MW_1549_2038,MW_1549_2039,MW_1549_2040,MW_1549_2041,MW_1549_2042,MW_1549_2043,MW_1549_2044,MW_1549_2045,MW_1549_2046,MW_1549_2047,MW_1549_2048,MW_1549_2049,MW_1549_2050
0,748,Swaziland,55851.569,57573.618,59309.063,61079.558,62868.7775,64671.8175,66528.6165,68463.5815,70494.304,72597.373,74734.32,76909.6595,79181.397,81617.8975,84245.863,87211.025,90596.726,94347.7255,99665.2025,105395.8975,110418.1635,115794.4965,121132.4395,125026.421,123297.391,122331.076,126526.6205,131050.3815,135894.7907,140453.2574,144888.376,148968.3558,152661.0833,155955.7062,158927.9413,161662.8289,164226.4714,166537.4438,170019.6082,172970.5584,175504.5194,177648.3753,179373.1692,180935.2628,182663.3155,184684.3631,186834.5797,189395.6723,192335.2823,195303.792,199284.7431,204286.4533,209097.1715,213274.7552,217355.6636,221534.2844,225815.1488,230143.8133,234230.3073,237822.2089,241060.9018,243862.6038,246204.2476,248367.652,250237.82,251730.6134,252774.185,253293.9789,253440.4932,253214.842,252617.4033,251800.9644,250627.7185,249018.5529,247123.3966,245046.9976,242791.5069,240264.9617,237416.9942,234215.7576,230617.4041
0,752,Sweden,662300.2393,664066.3203,662475.5447,660103.4958,659167.3323,660365.5949,663358.5005,668791.644,676232.4796,687531.8663,701619.0613,714823.8119,726720.6335,736329.4668,742562.3421,748025.0473,755435.4778,763906.7295,772704.3348,782623.9442,791445.6935,795714.3034,796019.064,795175.2097,795966.8704,796347.5011,793999.5886,790958.3086,788861.281,788319.0969,790893.9672,797677.1979,807491.418,820133.4654,835104.7808,852029.0248,871504.9585,891787.4186,910791.9398,928093.9394,940538.6238,946669.3997,950033.2452,952708.4107,955075.9413,957824.0438,964311.1909,974614.4101,985887.4337,997445.3909,1007148.898,1017232.053,1030484.399,1042382.889,1055385.489,1072483.367,1089089.617,1104179.904,1118123.187,1130572.972,1140972.144,1150481.692,1159111.103,1165613.473,1170143.202,1172060.983,1172524.628,1169580.169,1161162.237,1149978.817,1137483.379,1123659.309,1109990.936,1097340.572,1085043.138,1073353.595,1062412.214,1052822.846,1044974.559,1037794.893,1030861.159
0,756,Switzerland,544196.5739,545426.9582,554344.4804,564677.3725,571989.1505,574494.2596,574845.7158,578552.0133,586022.8832,596245.6055,607954.4196,619880.8092,630367.362,637264.5379,642009.5411,646092.9584,649995.6284,653792.7466,656321.0375,657519.6322,659168.6436,663389.7629,666784.8384,667364.861,667846.9949,669311.7772,669424.1063,668357.9234,668971.8462,671764.9718,676836.4135,685314.7591,695235.4751,704843.9224,714704.9248,723694.988,732471.5862,743680.3611,757513.6579,769718.6584,780143.0108,789323.9097,796020.6085,802423.5499,808434.4316,813275.0722,816195.8248,816225.2859,814887.3313,814156.5505,814985.4473,816699.8193,817517.6779,815737.3736,816105.8263,820542.4164,824845.26,828636.2612,832282.6295,835773.1005,838972.8625,842384.383,845348.6389,847445.555,848998.6951,849057.197,848935.6887,847943.065,845306.3409,842328.7325,838850.3694,834317.5366,829236.8073,824037.7364,818318.3011,812389.4949,806078.6187,800214.0512,795088.276,789868.7047,784642.1454
0,760,Syrian Arab Republic,387269.0699,410334.5762,433765.5881,457924.3262,483015.2465,509246.255,536815.1233,565525.9968,595266.8081,626191.9142,658489.4553,693061.2784,732051.7876,774686.8847,819367.1833,866486.3502,915488.1253,966218.7762,1019035.862,1074279.357,1132209.09,1192613.631,1256043.049,1322256.093,1389785.316,1456747.582,1522699.647,1588683.239,1656634.063,1727688.721,1801294.732,1877719.875,1937808.919,1997689.148,2059375.935,2122272.351,2240628.713,2422036.889,2501359.924,2504578.164,2541358.577,2560741.208,2497829.957,2279897.921,2036539.798,1921788.725,1937671.615,2006419.48,2131055.055,2320543.995,2479087.608,2604209.268,2771875.096,2992345.706,3171789.144,3294395.388,3390973.663,3465494.274,3516205.675,3539647.55,3537532.023,3518950.305,3494948.847,3471510.982,3460470.222,3469351.401,3493113.853,3529244.589,3581985.753,3656268.484,3748657.795,3849320.433,3951819.548,4050883.205,4141180.155,4223547.175,4297599.775,4359804.545,4410638.449,4450075.311,4478144.259
0,762,Tajikistan,192255.1569,201687.0986,211247.3131,221161.4036,231283.1252,241342.7829,251443.2438,261477.4727,271101.6254,279691.6381,288165.6738,296022.3829,303818.0518,311688.0674,319723.882,331621.5276,347540.6118,363735.292,379158.4321,389928.2644,396641.2207,404230.1861,410447.7537,415867.375,425069.6544,436907.3696,450015.3424,466557.7063,486630.1974,508123.2793,531125.9336,556125.8171,582127.3171,607350.4472,630975.2246,652287.9418,669687.7852,682934.603,693669.4791,704022.0756,714335.2379,722589.0646,729971.7772,739564.8263,750248.6564,759339.6364,769193.9976,780997.9279,791293.6838,799812.3838,806818.1745,813997.1035,823604.1051,838998.3488,861740.3722,891379.7055,924097.4339,957256.1445,993241.0818,1032758.573,1074072.361,1112253.156,1144801.317,1172593.127,1196287.188,1216547.226,1237970.797,1262442.439,1285426.496,1304759.231,1321062.672,1337176.638,1355317.626,1374555.819,1394547.546,1415958.706,1439886.387,1467162.704,1497556.818,1530585.561,1566500.91
0,764,Thailand,2952719.188,3089995.291,3232570.121,3381920.66,3533807.122,3686652.185,3841375.604,4002471.254,4171894.674,4345068.356,4521066.297,4698319.604,4876636.544,5056896.784,5232771.499,5397776.531,5550816.383,5695865.18,5835603.302,5965709.829,6083075.507,6183641.933,6265865.404,6333077.79,6390444.76,6447296.035,6511600.008,6583023.015,6654990.794,6726953.001,6807537.655,6950744.982,7077768.093,7189300.027,7287505.365,7377236.599,7466902.211,7557968.073,7648029.354,7736923.177,7830532.846,7934286.403,8038146.919,8122483.033,8179226.423,8217010.608,8256698.531,8297440.471,8325563.087,8347799.534,8368735.905,8381219.525,8385615.434,8398175.015,8415722.148,8434844.686,8446089.946,8449607.644,8441201.975,8418052.653,8379113.101,8321863.343,8248780.693,8168584.831,8086271.837,7998623.156,7901857.107,7796444.462,7684574.002,7567794.892,7444853.532,7315353.046,7182354.966,7048596.066,6915138.354,6779914.35,6640085.916,6498254.434,6360728.092,6229923.897,6101418.69
0,768,Togo,111370.331,116989.231,122394.5848,127749.3013,133225.0754,138831.6192,144572.9965,150564.6635,156933.2858,163867.5572,171594.2105,180267.6765,189811.6401,199985.1882,210676.7052,221716.1994,233110.1188,245104.0879,257689.982,270779.1986,284393.3806,298510.68,313017.0282,316928.6245,323869.1605,344042.1408,362873.1092,380560.8621,397630.3975,411900.5205,425701.7393,438832.8145,451704.5291,464966.042,478951.1294,493298.8107,509460.1319,526385.5227,543010.826,559417.9876,574902.0905,590509.0701,606361.8444,622828.2554,640348.3651,659042.5177,678925.189,699914.4777,721750.4503,744053.4116,767529.0371,793044.0953,820715.889,850367.7284,881109.3876,912500.5713,943860.1995,973808.3096,1002331.282,1030418.998,1058774.923,1088096.365,1118407.493,1149189.266,1180082.563,1210972.173,1241867.292,1273049.38,1305056.825,1337917.699,1371110.664,1404861.862,1439791.618,1476079.723,1513691.16,1552367.555,1592316.094,1633580.354,1676129.754,1720074.194,1764623.646
0,772,Tokelau,186.2102,177.2944,175.7425,180.8442,183.7551,182.2701,183.2065,185.6975,186.3416,186.4423,184.1605,180.3142,177.1778,178.1916,183.976,191.688,197.1676,199.1898,198.5742,194.7285,188.1715,181.3975,180.9264,184.0492,185.1422,184.1633,182.9454,185.2447,188.6038,189.4679,188.2613,187.4939,182.6691,172.2617,161.6124,149.8664,137.6253,135.6814,142.649,148.4966,154.1592,161.4632,176.2155,188.5486,186.0662,177.1298,170.544,181.2047,206.7049,228.804,241.8762,248.4328,263.0544,284.9315,302.7438,315.6591,322.876,326.7278,330.5103,335.1505,340.9432,346.1898,349.971,352.5176,354.0991,356.3772,359.5581,363.4633,367.7868,372.93,378.5849,384.8065,391.7179,397.2348,403.23,408.9088,412.3129,414.8338,417.0919,418.9576,420.6901
0,776,Tonga,8225.5453,8392.2973,8575.4892,8775.6121,9024.0104,9336.4591,9678.2683,9962.6527,10132.2396,10273.6236,10402.7381,10534.0477,10685.2616,10865.165,11055.6352,11233.6567,11372.0584,11443.3727,11446.1084,11398.9814,11325.354,11248.3077,11189.7649,11165.1675,11187.2656,11256.0801,11354.9138,11489.8333,11638.7299,11765.6329,11866.2891,11931.3029,11956.4382,11950.6869,11946.4812,11977.2323,12040.0391,12111.5966,12200.8453,12294.0424,12413.2089,12533.0676,12552.4769,12501.6857,12450.9548,12450.0823,12465.9633,12537.9879,12694.1196,12867.7251,13032.5549,13152.8055,13254.5832,13344.6277,13408.04,13457.1506,13534.9702,13657.0232,13792.2794,13916.8078,14015.6936,14061.4218,14037.6826,13950.5595,13829.743,13689.4491,13551.9683,13432.1807,13315.838,13190.8615,13052.4868,12923.0289,12816.097,12727.0434,12660.2806,12603.2015,12561.0308,12549.5614,12562.3586,12594.8992,12634.98
0,780,Trinidad and Tobago,113985.5495,117635.8035,120980.0885,124140.851,127232.2185,130430.8735,133827.484,137210.296,140149.6205,142311.9395,143736.493,144536.6265,144734.127,144468.1855,143899.4905,143521.009,143553.5105,143874.2965,146398.3693,149143.7255,152004.6521,155071.0925,158478.9834,162309.1449,166564.349,171221.5444,176114.4156,181035.021,185885.3988,190617.2335,195224.1421,199625.5331,203558.7308,206767.1666,209194.1727,210925.3628,212154.5892,213045.8114,213576.3348,213770.676,213639.8423,213238.1393,212728.297,212228.2138,211852.9853,211644.0971,211671.6047,212092.0497,215905.1055,217974.9297,216933.188,218296.1432,220089.705,221444.3066,222402.1634,223093.7329,223456.2842,223428.3432,222958.2413,222020.5526,220600.2166,218747.6184,216497.2578,213872.5434,210949.9935,207697.1631,204125.6543,200384.9409,196567.3152,192705.6449,188804.8602,184843.2628,180809.643,176728.4132,172611.2423,168495.7554,164411.2969,160330.449,156241.9857,152119.717,147976.7684
0,784,United Arab Emirates,7620.1564,8537.9723,9491.8503,10471.5742,11454.5262,12410.2604,15178.2251,19122.3587,23272.6094,27572.2944,31999.2694,37055.4054,42814.6285,48732.8044,54675.3786,60594.6633,67535.8088,76143.7505,85893.7193,96583.478,107989.8626,119859.8628,131906.0011,143892.7377,155740.3088,167846.937,182422.949,204194.3217,226129.9531,247052.7759,265720.9293,280978.4855,292162.0086,299166.2586,302105.3455,301670.3474,313633.2949,356822.7242,412094.5382,451574.4248,481735.2685,515774.2462,549926.0201,579676.4266,611275.8854,646216.2632,676358.9074,695496.107,707604.2225,713218.7956,722465.7207,753318.6238,792036.5601,815375.1365,834153.0052,856171.7497,873207.8766,887868.3584,901039.0439,912834.2141,923385.267,932547.3601,940307.6074,947517.5387,955901.6766,966836.9085,979740.9377,992769.0034,1006312.921,1022302.285,1041256.406,1063183.381,1088240.874,1116009.591,1145920.477,1177837.68,1211362.24,1245819.108,1280606.291,1315469.936,1350619.853
0,788,Tunisia,414181.4082,427469.8028,441656.6519,457000.754,473265.516,489760.5874,515024.8478,541292.0853,567947.5516,594835.8248,623160.7773,652174.4688,680047.0823,705534.1096,732240.5449,760272.1494,786777.1567,814124.7092,843710.2294,874880.5098,907666.6551,945106.7581,987590.7345,1032486.646,1075788.084,1109396.874,1141705.552,1174017.628,1207104.226,1241341.941,1275924.588,1309701.279,1341822.147,1371966.896,1397731.92,1417019.92,1431771.923,1444491.696,1456063.82,1465366.539,1471030.438,1474265.34,1476225.787,1476836.182,1473673.495,1467066.677,1460779.266,1455712.513,1452771.242,1451610.42,1451590.734,1454909.637,1461889.255,1472323.329,1485949.276,1502108.464,1520584.2,1540866.536,1565279.168,1590497.653,1612648.713,1633769.583,1652706.144,1666753.068,1675161.464,1677524.681,1671224.46,1659396.708,1645457.97,1627970.819,1607076.145,1583572.247,1557803.339,1529055.056,1498519.657,1467992.099,1438881.811,1411268.228,1384288.058,1358226.659,1333738.247
0,792,Turkey,2077410.502,2166770.703,2251382.901,2335134.469,2418198.763,2505583.277,2612035.801,2733391.987,2853274.325,2969169.89,3082070.159,3191039.823,3310613.671,3446192.472,3584056.421,3723201.61,3863360.337,4003610.972,4144196.567,4282424.627,4415378.222,4544487.92,4674446.648,4811899.79,4958069.592,5104384.986,5247379.607,5385935.388,5514200.38,5629737.224,5732718.08,5823184.213,5900414.497,5964994.86,6017823.507,6130154.673,6238075.712,6347861.741,6488820.802,6660670.177,6834920.547,7012872.588,7212609.377,7447858.1,7748471.304,8096276.617,8370589.433,8593793.986,8788586.007,8911704.251,9018887.454,9140439.886,9238783.661,9301671.014,9359644.023,9418510.844,9485797.351,9562481.144,9644417.363,9725531.256,9803020.646,9872699.822,9928834.021,9968376.614,9986740.229,9978812.773,9940038.375,9865902.079,9768008.568,9661105.349,9548862.609,9435100.26,9321503.976,9205835.463,9086433.821,8963589.139,8839426.343,8714573.626,8584669.02,8449810.345,8314490.941
0,795,Turkmenistan,160093.907,169307.228,179446.8315,190057.196,200309.4515,209905.1105,219167.4605,228140.7995,236475.413,243962.9255,251978.9706,259263.5769,265812.9555,271707.1092,277115.7423,282441.8505,288159.894,294768.9061,302754.5442,311220.283,319718.3729,328880.1678,337855.4688,347609.6383,358292.6494,368641.6592,379618.5343,392246.5896,407013.8072,424557.8061,444270.5878,464461.811,484301.6323,502824.7257,520052.5356,536160.237,551066.4143,565231.5185,578826.5424,591718.6137,603929.5492,615211.2701,625193.3511,633674.0253,640250.9511,644957.5572,647802.8218,648416.6662,646589.2,642775.6802,638641.5303,635573.6896,636650.1012,644326.3588,656903.5997,673334.2589,694101.2641,718067.8782,744054.1939,770961.8933,797804.8627,823972.5148,848855.6754,871520.7357,891276.941,907716.6172,921136.332,932247.1017,940855.7103,946754.5662,950176.0437,951138.814,949801.7064,946779.4835,942927.2015,939093.8289,935900.4382,933742.236,933257.1174,934946.5958,939032.9785
0,796,Turks and Caicos Islands,519.0638,537.2078,566.1796,592.5321,617.0467,640.2815,662.984,684.7403,705.8412,730.445,768.1921,821.5952,882.9609,947.8789,1014.6694,1081.8832,1147.2091,1206.0763,1258.8532,1310.321,1373.4635,1458.2292,1550.3112,1640.8403,1733.5146,1828.5751,1922.0697,2012.9992,2104.8676,2196.585,2286.1025,2376.8681,2487.3976,2610.8677,2723.7432,2825.4772,2917.4642,3001.8244,3088.9952,3189.559,3303.171,3426.889,3585.3414,3769.188,3924.0098,4087.2432,4261.2519,4416.8502,4574.7848,4721.4925,4811.376,4860.3653,4885.2119,4892.2765,4900.5941,4901.8914,4877.3242,4838.5563,4800.8467,4754.834,4713.6824,4689.8994,4676.2192,4664.8226,4653.2305,4641.4551,4630.1731,4613.0725,4594.305,4578.1746,4560.1954,4545.1601,4533.8028,4516.5115,4489.0003,4457.1753,4425.3188,4393.0366,4363.7205,4333.6686,4304.0463
0,798,Tuvalu,527.0825,537.4315,546.863,555.1555,581.6215,627.257,675.734,727.761,782.1265,822.85,842.758,846.8895,839.2935,824.712,801.4625,777.6915,755.453,731.992,708.727,687.556,669.8215,658.2435,651.5665,651.548,663.066,679.8915,696.1565,709.3665,718.01,719.369,716.8675,712.919,709.7555,717.2495,736.175,760.086,785.2345,812.4155,838.674,860.0345,879.0993,895.3673,908.4235,915.6553,916.0892,912.5051,904.9632,893.2578,876.5324,860.0631,848.7137,839.228,811.3388,770.6727,745.7342,733.4626,726.6816,729.4784,741.0568,758.4746,778.8507,801.6683,824.6624,845.6608,863.169,875.4983,880.7788,890.1837,904.3509,911.8779,916.2424,919.7439,920.9566,919.2543,916.7084,915.5085,918.7584,920.3907,920.8258,926.0588,935.3407
0,800,Uganda,749360.8955,770164.928,787530.8505,803016.137,820750.059,840252.318,860417.553,881792.435,904730.3975,925409.34,943318.1525,963999.327,989852.1545,1019987.461,1054376.631,1090483.934,1127522.928,1166650.079,1205919.849,1255541.134,1306304.55,1359118.166,1415619.553,1474394.115,1532526.67,1576228.243,1621904.805,1676689.652,1736895.299,1807905.013,1880708.193,1957396.627,2042744.187,2134897.084,2225940.977,2318642.206,2414267.669,2513557.458,2617944.965,2727862.801,2842898.402,2959404.191,3083190.099,3210806.996,3348605.379,3500240.347,3674571.579,3866920.822,4059948.061,4259349.864,4461104.52,4661233.225,4852521.155,5037684.467,5225849.085,5419674.735,5621082.801,5827676.292,6037259.746,6247612.999,6458964.401,6673623.07,6894886.687,7125798.311,7365392.196,7611659.996,7861812.611,8112475.76,8360348.697,8601742.492,8836253.522,9065607.873,9289421.671,9506360.077,9715233.518,9914568.968,10105511.8,10287495.01,10459641.91,10622680.69,10777085.07
0,804,Ukraine,3714799.7,3775885.154,3817779.112,3851703.916,3866164.201,3874977.795,3879420.094,3870756.309,3851154.162,3817768.772,3772422.967,3729825.676,3701868.749,3688056.651,3677420.82,3652419.558,3620202.359,3590597.373,3579050.259,3568652.178,3610039.454,3668138.984,3752593.235,3853898.58,3938477.535,4012133.588,4095984.37,4169625.334,4257872.428,4345001.118,4407269.034,4481177.524,4564733.608,4636099.75,4685783.051,4714342.384,4717846.52,4694931.287,4656720.65,4605134.78,4550064.104,4493071.742,4430746.826,4373640.858,4305674.701,4235961.476,4175802.006,4127210.645,4096538.523,4078615.024,4064641.456,4065665.14,3821989.467,3576242.33,3689095.364,3939394.938,4088576.067,4100747.044,4108719.758,4100966.177,4077831.99,4041799.71,3991459.124,3920303.146,3838802.455,3758672.682,3668630.625,3553523.758,3434181.017,3328643.394,3228878.872,3127566.033,3030457.506,2942360.238,2857356.186,2776020.42,2699827.629,2633033.584,2572272.85,2511879.725,2453452.838
0,807,The former Yugoslav Republic of Macedonia,151298.9363,153777.8727,155296.5754,156313.8147,157678.101,159415.5812,160680.6914,161219.6155,161742.6415,162335.8142,162890.3819,163808.0773,164387.4486,164165.5503,163559.3371,162941.4995,162710.2692,163031.2757,163389.4973,163700.8926,164175.6077,163071.6165,159977.0573,156406.1309,154208.6835,156036.3365,158871.5853,161740.9729,164431.4891,166735.7307,168702.2191,170663.1512,172567.803,174317.2168,175759.0125,176997.7809,177751.4642,177375.143,176281.7829,175281.5929,174258.1598,172775.6913,170801.7353,168333.4175,165631.6178,162848.9759,159859.4736,156759.7751,153475.5524,149754.8551,145877.2016,143281.8306,142123.8573,141280.4249,140937.7527,140892.216,140791.5853,140810.3493,141224.3207,141840.5999,142206.9353,142384.3649,142390.702,141992.4552,141200.8518,140177.7379,139048.7942,137714.362,135765.0609,133245.9498,130598.8844,127975.2953,125406.8008,122896.3961,120483.7246,118195.2058,116033.0707,114105.3611,112557.1839,111283.6568,110103.9434
0,818,Egypt,2812073.565,2898031.706,2978356.381,3056151.569,3133302.411,3209171.28,3280378.187,3357135.534,3437950.862,3520086.761,3604931.105,3693309.638,3786808.188,3890319.723,4001411.902,4116270.189,4229756.275,4344279.932,4466086.004,4595222.717,4752629.538,4918120.049,5077148.513,5245240.197,5416263.892,5592132.07,5768570.38,5948495.832,6146756.679,6357462.585,6568544.097,6784866.339,6995284.721,7198237.676,7387169.385,7554296.099,7696200.562,7811110.13,7899843.696,7973444.427,8040749.59,8127453.679,8235153.045,8359441.994,8490735.447,8607614.044,8734151.367,8875669.654,9029772.918,9196256.655,9372040.008,9558065.166,9755588.885,9991083.141,10245802.12,10495756.89,10756947.4,11044826.14,11370022.41,11715912.39,12065425.47,12388136.55,12667006.8,12868505.52,12980162.38,13056278.11,13118211.91,13170429.63,13237227.84,13333247.04,13441552.77,13567320.9,13713397.88,13881838.72,14084072.5,14306324.11,14550659.89,14817180.76,15101513.78,15407122.97,15731133.19
0,826,United Kingdom,3449984.423,3446265.628,3506755.922,3576040.582,3661842.202,3765455.829,3883505.216,4008197.912,4136493.429,4268852.22,4397759.352,4513508.536,4615433.897,4687342.152,4757948.796,4848093.171,4929735.612,4983286.715,5052792.546,5114729.283,5132972.031,5142011.855,5127219.504,5124445.453,5158849.548,5216540.387,5275015.153,5325658.013,5385114.527,5457330.117,5549707.728,5656681.224,5762595.029,5858657.942,5970068.602,6105574.894,6240519.669,6374727.778,6500804.245,6606321.181,6694530.659,6772331.527,6849776.062,6924002.231,7003058.408,7074609.796,7135606.163,7189586.31,7248351.54,7315392.723,7390049.054,7501189.38,7623432.399,7733268.013,7874260.059,8036191.992,8195508.812,8353833.429,8502056.22,8623685.18,8719587.046,8798295.011,8859123.01,8901364.241,8924153.606,8920629.273,8896818.727,8863615.213,8829438.648,8788213.722,8731600.401,8661347.13,8579332.28,8495612.237,8411988.206,8326234.154,8236420.735,8140878.331,8043614.643,7946106.909,7848551.712
0,834,United Republic of Tanzania,987137.2477,1020157.365,1056008.315,1093525.173,1131405.298,1170846.794,1211397.931,1252320.701,1291558.275,1327968.392,1368135.476,1415516.531,1466803.887,1513796.933,1564358.841,1617199.967,1670305.533,1726861.984,1786475.736,1868983.892,1955176.734,2042762.158,2132152.349,2238978.782,2363156.96,2467630.93,2535078.975,2607383.469,2697809.089,2790261.407,2888200.891,2981574.239,3071273.798,3163996.437,3259818.066,3358240.954,3460523.218,3567476.853,3675561.744,3781720.912,3904386.304,4055573.037,4219867.415,4397646.42,4585415.934,4788539.564,5005908.886,5226081.713,5444964.873,5666315.076,5900717.109,6143114.757,6383747.159,6622920.434,6860072.946,7098681.164,7339999.653,7589729.021,7857875.015,8145114.599,8442633.249,8752965.223,9082394.14,9422547.55,9768903.379,10122468.44,10483212.99,10848595.5,11216969.04,11589811.18,11967764.66,12350107.76,12735189.36,13120886.71,13507874.75,13898407.42,14291310.99,14683834.5,15076604.16,15471740.82,15870555.14
